Date,Pond,Survey,Tag
6/22/2019,C,32,9000 43000 162164
6/22/2019,C,32,9000 43000 162167
6/22/2019,C,32,9000 43000 162171
6/22/2019,C,32,9000 43000 162188
6/22/2019,C,32,9000 43000 162195
6/22/2019,C,32,9000 43000 162214
6/22/2019,C,32,9000 43000 162227
6/22/2019,C,32,9000 43000 162285
6/22/2019,C,32,9000 43000 162293
6/22/2019,C,32,9000 43000 162385
6/22/2019,C,32,9000 43000162152
6/22/2019,C,32,9000 670000 63230
6/22/2019,C,32,9000 670000 63336
6/22/2019,C,32,982000362130022    
6/22/2019,C,32,982000362130040    
5/28/2020,C,33,9000 43000 162040
5/28/2020,C,33,9000 43000 109448
5/28/2020,C,33,982000362129523    
5/28/2020,C,33,982000365439058    
5/28/2020,C,33,982000365438975    
5/28/2020,C,33,9000 43000 162164
5/28/2020,C,33,982000362129502    
5/28/2020,C,33,982000365438996    
5/28/2020,C,33,982000362129966    
5/28/2020,C,33,982000362130155    
5/28/2020,C,33,9000 43000 109331
5/28/2020,C,33,982000362130040    
5/28/2020,C,33,982000362130050    
5/28/2020,C,33,9000 43000 162155
5/28/2020,C,33,982000362130041    
5/28/2020,C,33,982000362129965    
5/28/2020,C,33,982000362129997    
5/28/2020,C,33,982000365439057    
5/28/2020,C,33,982000365439039    
5/28/2020,C,33,982000365439012    
5/28/2020,C,33,982000362130018    
5/28/2020,C,33,982000362130009    
5/28/2020,C,33,9000 43000 162038
5/28/2020,C,33,9000 43000 162096
5/28/2020,C,33,9000 43000 109290
5/28/2020,C,33,9000 43000 109237
5/28/2020,C,33,9000 670000 63375
5/28/2020,C,33,982000362129980    
5/28/2020,C,33,982000362130030    
5/28/2020,C,33,982000362130020    
5/28/2020,C,33,9000 43000 162049
5/28/2020,C,33,982000365438972    
5/28/2020,C,33,9000 43000 162655
5/28/2020,C,33,9000 43000 162658
5/28/2020,C,33,9000 43000 162650
5/28/2020,C,33,9000 43000 101615
5/28/2020,C,33,9000 43000 109491
5/28/2020,C,33,9000 43000 162693
5/28/2020,C,33,9000 43000 162680
5/28/2020,C,33,9000 43000 162691
5/28/2020,C,33,9000 43000 109424
5/28/2020,C,33,9000 43000 162628
5/28/2020,C,33,9000 43000 162214
5/28/2020,C,33,9000 43000 162224
5/28/2020,C,33,9000 43000 162605
5/28/2020,C,33,9000 670000 63307
5/28/2020,C,33,9000 43000 162101
5/28/2020,C,33,9000 43000 162093
5/28/2020,C,33,9000 43000 162150
5/28/2020,C,33,9000 43000 162044
5/28/2020,C,33,1380348342    
5/28/2020,C,33,9000 43000 162606
5/28/2020,C,33,9000 43000 162103
5/28/2020,C,33,9000 43000 162629
5/28/2020,C,33,9000 43000 162264
5/28/2020,C,33,9000 43000 162604
5/28/2020,C,33,9000 43000 162620
5/28/2020,C,33,9000 43000 162695
5/28/2020,C,33,9000 43000 109461
5/28/2020,C,33,982000362130135    
5/28/2020,C,33,982000362129969    
5/28/2020,C,33,982000362130053    
5/28/2020,C,33,982000365439019    
5/28/2020,C,33,982000362129529    
5/28/2020,C,33,982000365438982    
5/28/2020,C,33,982000362130105    
5/28/2020,C,33,982000365439056    
5/28/2020,C,33,9000 43000 101638
5/28/2020,C,33,9000 43000 162120
5/28/2020,C,33,9000 43000 162158
5/28/2020,C,33,9000 43000 162102
5/28/2020,C,33,9000 43000 162161
5/28/2020,C,33,9000 43000 162194
5/28/2020,C,33,9000 43000 162177
6/3/2020,C,34,9000 43000 162044
6/3/2020,C,34,982000362130030    
6/3/2020,C,34,9000 43000 162224
6/3/2020,C,34,9000 43000 162536
6/3/2020,C,34,9000 43000 162523
6/3/2020,C,34,9000 43000 162603
6/3/2020,C,34,9000 43000 162096
6/3/2020,C,34,982000362130040    
6/3/2020,C,34,9000 43000 162583
6/3/2020,C,34,9000 43000 162676
6/3/2020,C,34,9000 43000 162693
6/3/2020,C,34,9000 43000 162103
6/3/2020,C,34,9000 43000 162058
6/3/2020,C,34,982000362130018    
6/3/2020,C,34,9000 43000 162586
6/3/2020,C,34,9000 43000 162525
6/3/2020,C,34,9000 43000 162155
6/3/2020,C,34,1380348433    
6/3/2020,C,34,9000 43000 162694
6/3/2020,C,34,9000 43000 162644
6/3/2020,C,34,982000362129523    
6/3/2020,C,34,9000 43000 162590
6/3/2020,C,34,9000 43000 162585
6/3/2020,C,34,9000 43000 162696
6/3/2020,C,34,9000 43000 162561
6/3/2020,C,34,1380348364    
6/3/2020,C,34,9000 43000 162662
6/3/2020,C,34,9000 43000 162102
6/3/2020,C,34,1380348445    
6/3/2020,C,34,9000 43000 109461
6/3/2020,C,34,9000 43000 162679
6/3/2020,C,34,9000 43000 162674
6/9/2020,C,35,9000 43000 162002
6/9/2020,C,35,9000 43000 162096
6/9/2020,C,35,9000 43000 162224
6/9/2020,C,35,9000 43000 162694
6/9/2020,C,35,9000 43000 162585
6/9/2020,C,35,982000365438975    
6/9/2020,C,35,9000 43000 162662
6/9/2020,C,35,9000 43000 162656
6/9/2020,C,35,9000 43000 162626
6/9/2020,C,35,9000 43000 162649
6/9/2020,C,35,9000 43000 162639
6/9/2020,C,35,9000 43000 162129
6/9/2020,C,35,982000362130050    
6/9/2020,C,35,982000362129966    
6/9/2020,C,35,9000 43000 162158
6/9/2020,C,35,9000 43000 109333
6/9/2020,C,35,9000 43000 162087
6/9/2020,C,35,9000 43000 162150
6/9/2020,C,35,9000 43000 162603
6/9/2020,C,35,9000 43000 162162
6/9/2020,C,35,982000362130124    
6/9/2020,C,35,9000 43000 162590
6/9/2020,C,35,982000362129969    
6/9/2020,C,35,9000 43000 162695
6/9/2020,C,35,9000 43000 162194
6/9/2020,C,35,9000 43000 162102
6/9/2020,C,35,9000 43000 162173
6/9/2020,C,35,9000 43000 162674
6/9/2020,C,35,9000 43000 162642
6/9/2020,C,35,9000 43000 162567
6/9/2020,C,35,9000 43000 162610
6/9/2020,C,35,9000 43000 162655
5/28/2016,B,7,9000 43000 101618
5/28/2016,B,7,9000 43000 101621
5/28/2016,B,7,9000 43000 101622
5/28/2016,B,7,9000 43000 101694
5/28/2016,B,7,9000 670000 61914
5/28/2016,B,7,9000 670000 61956
5/28/2016,B,7,9000 670000 61967
5/28/2016,B,7,9000 670000 61991
5/28/2016,B,7,9000 670000 63238
5/28/2016,B,7,9000 670000 63252
5/28/2016,B,7,9000 670000 63255
5/28/2016,B,7,9000 670000 63257
5/28/2016,B,7,9000 670000 63288
5/28/2016,B,7,9000 670000 63291
5/28/2016,B,7,9000 670000 63297
5/28/2016,B,7,9000 670000 63303
5/28/2016,B,7,9000 670000 63305
5/28/2016,B,7,9000 670000 63341
5/28/2016,B,7,9000 670000 63380
5/28/2016,B,7,9000 670000 63390
5/28/2016,B,7,9000 670000 63431
5/28/2016,B,7,9000 670000 63453
5/28/2016,B,7,9000 670000 63475
5/28/2016,B,7,9000 670000 63488
5/28/2016,B,7,9000 670000 63489
5/28/2016,B,7,9000 670000 63492
5/29/2016,B,8,9000 43000 101618
5/29/2016,B,8,9000 43000 101622
5/29/2016,B,8,9000 670000 61914
5/29/2016,B,8,9000 670000 61925
5/29/2016,B,8,9000 670000 61926
5/29/2016,B,8,9000 670000 61956
5/29/2016,B,8,9000 670000 63252
5/29/2016,B,8,9000 670000 63257
5/29/2016,B,8,9000 670000 63380
5/29/2016,B,8,9000 670000 63390
5/29/2016,B,8,9000 670000 63431
5/29/2016,B,8,9000 670000 63475
5/30/2016,B,9,9000 43000 101622
5/30/2016,B,9,9000 670000 61967
5/30/2016,B,9,9000 670000 63257
5/30/2016,B,9,9000 670000 63297
5/30/2016,B,9,9000 670000 63475
5/30/2016,B,9,9000 670000 63488
5/30/2016,B,9,9000 670000 63492
6/14/2016,B,10,9000 43000 101694
6/14/2016,B,10,9000 670000 63202
6/14/2016,B,10,9000 670000 63380
6/14/2016,B,10,9000 670000 63444
6/15/2016,B,10,9000 670000 61914
5/30/2017,B,16,9000 43000 101622
5/30/2017,B,16,9000 43000 109403
5/30/2017,B,16,9000 43000 109404
5/30/2017,B,16,9000 43000 109438
5/30/2017,B,16,9000 43000 109443
5/30/2017,B,16,9000 43000 109445
5/30/2017,B,16,9000 43000 109446
5/30/2017,B,16,9000 43000 109464
5/30/2017,B,16,9000 43000 109467
5/30/2017,B,16,9000 43000 109472
5/30/2017,B,16,9000 43000 109475
5/30/2017,B,16,9000 43000 109476
5/30/2017,B,16,9000 43000 109480
5/30/2017,B,16,9000 43000 109486
5/30/2017,B,16,9000 670000 61967
5/30/2017,B,16,9000 670000 63238
5/30/2017,B,16,9000 670000 63255
5/30/2017,B,16,9000 670000 63257
5/30/2017,B,16,9000 670000 63297
5/30/2017,B,16,9000 670000 63303
5/30/2017,B,16,9000 670000 63341
5/30/2017,B,16,9000 670000 63475
5/30/2017,B,16,9000 670000 63492
6/7/2017,B,17,9000 43000 101618
6/7/2017,B,17,9000 43000 101621
6/7/2017,B,17,9000 43000 101622
6/7/2017,B,17,9000 43000 109206
6/7/2017,B,17,9000 43000 109210
6/7/2017,B,17,9000 43000 109215
6/7/2017,B,17,9000 43000 109218
6/7/2017,B,17,9000 43000 109220
6/7/2017,B,17,9000 43000 109236
6/7/2017,B,17,9000 43000 109241
6/7/2017,B,17,9000 43000 109266
6/7/2017,B,17,9000 43000 109270
6/7/2017,B,17,9000 43000 109274
6/7/2017,B,17,9000 43000 109278
6/7/2017,B,17,9000 43000 109285
6/7/2017,B,17,9000 43000 109288
6/7/2017,B,17,9000 43000 109291
6/7/2017,B,17,9000 43000 109301
6/7/2017,B,17,9000 43000 109346
6/7/2017,B,17,9000 43000 109438
6/7/2017,B,17,9000 43000 109443
6/7/2017,B,17,9000 43000 109445
6/7/2017,B,17,9000 43000 109446
6/7/2017,B,17,9000 43000 109464
6/7/2017,B,17,9000 43000 109472
6/7/2017,B,17,9000 43000 109475
6/7/2017,B,17,9000 43000 109476
6/7/2017,B,17,9000 43000 109480
6/7/2017,B,17,9000 43000 109486
6/7/2017,B,17,9000 670000 61926
6/7/2017,B,17,9000 670000 61967
6/7/2017,B,17,9000 670000 61991
6/7/2017,B,17,9000 670000 63231
6/7/2017,B,17,9000 670000 63238
6/7/2017,B,17,9000 670000 63255
6/7/2017,B,17,9000 670000 63257
6/7/2017,B,17,9000 670000 63297
6/7/2017,B,17,9000 670000 63303
6/7/2017,B,17,9000 670000 63341
6/7/2017,B,17,9000 670000 63380
6/7/2017,B,17,9000 670000 63390
6/7/2017,B,17,9000 670000 63444
6/7/2017,B,17,9000 670000 63475
6/7/2017,B,17,9000 670000 63492
6/15/2017,B,18,9000 43000 101621
6/15/2017,B,18,9000 43000 101622
6/15/2017,B,18,9000 43000 101656
6/15/2017,B,18,9000 43000 109206
6/15/2017,B,18,9000 43000 109218
6/15/2017,B,18,9000 43000 109220
6/15/2017,B,18,9000 43000 109236
6/15/2017,B,18,9000 43000 109241
6/15/2017,B,18,9000 43000 109270
6/15/2017,B,18,9000 43000 109274
6/15/2017,B,18,9000 43000 109278
6/15/2017,B,18,9000 43000 109287
6/15/2017,B,18,9000 43000 109288
6/15/2017,B,18,9000 43000 109291
6/15/2017,B,18,9000 43000 109301
6/15/2017,B,18,9000 43000 109346
6/15/2017,B,18,9000 43000 109438
6/15/2017,B,18,9000 43000 109443
6/15/2017,B,18,9000 43000 109445
6/15/2017,B,18,9000 43000 109464
6/15/2017,B,18,9000 43000 109472
6/15/2017,B,18,9000 43000 109475
6/15/2017,B,18,9000 43000 109476
6/15/2017,B,18,9000 43000 109480
6/15/2017,B,18,9000 43000 109486
6/15/2017,B,18,9000 670000 61926
6/15/2017,B,18,9000 670000 61967
6/15/2017,B,18,9000 670000 61991
6/15/2017,B,18,9000 670000 63231
6/15/2017,B,18,9000 670000 63238
6/15/2017,B,18,9000 670000 63257
6/15/2017,B,18,9000 670000 63288
6/15/2017,B,18,9000 670000 63297
6/15/2017,B,18,9000 670000 63303
6/15/2017,B,18,9000 670000 63341
6/15/2017,B,18,9000 670000 63380
6/15/2017,B,18,9000 670000 63390
6/15/2017,B,18,9000 670000 63431
6/15/2017,B,18,9000 670000 63443
6/15/2017,B,18,9000 670000 63444
6/15/2017,B,18,9000 670000 63475
6/15/2017,B,18,9000 670000 63488
6/15/2017,B,18,9000 670000 63489
6/22/2017,B,19,1380348438    
6/22/2017,B,19,1380348533    
6/22/2017,B,19,9000 43000 109218
6/22/2017,B,19,9000 43000 109287
6/22/2017,B,19,9000 43000 109291
6/22/2017,B,19,9000 43000 109346
6/22/2017,B,19,9000 43000 109404
6/22/2017,B,19,9000 43000 109476
6/22/2017,B,19,9000 43000 109486
6/22/2017,B,19,9000 670000 61926
6/22/2017,B,19,9000 670000 63257
6/22/2017,B,19,9000 670000 63297
6/22/2017,B,19,9000 670000 63341
6/22/2017,B,19,9000 670000 63390
6/22/2017,B,19,9000 670000 63475
6/22/2017,B,19,9000 670000 63489
5/27/2018,B,22,1380348533    
5/27/2018,B,22,9000 43000 101622
5/27/2018,B,22,9000 43000 109218
5/27/2018,B,22,9000 43000 109220
5/27/2018,B,22,9000 43000 109236
5/27/2018,B,22,9000 43000 109274
5/27/2018,B,22,9000 43000 109285
5/27/2018,B,22,9000 43000 109403
5/27/2018,B,22,9000 43000 109445
5/27/2018,B,22,9000 43000 109446
5/27/2018,B,22,9000 43000 109476
5/27/2018,B,22,9000 43000 109480
5/27/2018,B,22,9000 43000 109486
5/27/2018,B,22,9000 43000 162305
5/27/2018,B,22,9000 43000 162310
5/27/2018,B,22,9000 43000 162314
5/27/2018,B,22,9000 43000 162319
5/27/2018,B,22,9000 43000 162328
5/27/2018,B,22,9000 43000 162329
5/27/2018,B,22,9000 43000 162332
5/27/2018,B,22,9000 43000 162338
5/27/2018,B,22,9000 43000 162353
5/27/2018,B,22,9000 43000 162354
5/27/2018,B,22,9000 43000 162355
5/27/2018,B,22,9000 43000 162358
5/27/2018,B,22,9000 43000 162359
5/27/2018,B,22,9000 43000 162360
5/27/2018,B,22,9000 43000 162363
5/27/2018,B,22,9000 43000 162367
5/27/2018,B,22,9000 43000 162368
5/27/2018,B,22,9000 43000 162369
5/27/2018,B,22,9000 43000 162371
5/27/2018,B,22,9000 43000 162382
5/27/2018,B,22,9000 43000 162383
5/27/2018,B,22,9000 43000 162394
5/27/2018,B,22,9000 670000 61991
5/27/2018,B,22,9000 670000 63231
5/27/2018,B,22,9000 670000 63255
5/27/2018,B,22,9000 670000 63257
5/27/2018,B,22,9000 670000 63341
5/27/2018,B,22,9000 670000 63380
5/27/2018,B,22,9000 670000 63390
5/27/2018,B,22,9000 670000 63443
5/27/2018,B,22,9000 670000 63475
5/27/2018,B,22,9000 670000 63488
5/27/2018,B,22,9000 670000 63489
5/27/2018,B,22,9000 670000 63492
6/1/2018,B,23,1380348533    
6/1/2018,B,23,9000 43000 101622
6/1/2018,B,23,9000 43000 101656
6/1/2018,B,23,9000 43000 101694
6/1/2018,B,23,9000 43000 109236
6/1/2018,B,23,9000 43000 109274
6/1/2018,B,23,9000 43000 109346
6/1/2018,B,23,9000 43000 109403
6/1/2018,B,23,9000 43000 109475
6/1/2018,B,23,9000 43000 109480
6/1/2018,B,23,9000 43000 109486
6/1/2018,B,23,9000 43000 162305
6/1/2018,B,23,9000 43000 162319
6/1/2018,B,23,9000 43000 162329
6/1/2018,B,23,9000 43000 162330
6/1/2018,B,23,9000 43000 162332
6/1/2018,B,23,9000 43000 162337
6/1/2018,B,23,9000 43000 162338
6/1/2018,B,23,9000 43000 162358
6/1/2018,B,23,9000 43000 162360
6/1/2018,B,23,9000 43000 162363
6/1/2018,B,23,9000 43000 162366
6/1/2018,B,23,9000 43000 162368
6/1/2018,B,23,9000 43000 162371
6/1/2018,B,23,9000 43000 162381
6/1/2018,B,23,9000 43000 162382
6/1/2018,B,23,9000 43000 162383
6/1/2018,B,23,9000 43000 162387
6/1/2018,B,23,9000 43000 162388
6/1/2018,B,23,9000 43000 162394
6/1/2018,B,23,9000 670000 61967
6/1/2018,B,23,9000 670000 61991
6/1/2018,B,23,9000 670000 63231
6/1/2018,B,23,9000 670000 63240
6/1/2018,B,23,9000 670000 63252
6/1/2018,B,23,9000 670000 63255
6/1/2018,B,23,9000 670000 63257
6/1/2018,B,23,9000 670000 63288
6/1/2018,B,23,9000 670000 63341
6/1/2018,B,23,9000 670000 63380
6/1/2018,B,23,9000 670000 63390
6/1/2018,B,23,9000 670000 63443
6/1/2018,B,23,9000 670000 63475
6/1/2018,B,23,9000 670000 63492
6/1/2018,B,23,982000362130094    
6/7/2018,B,24,1380348533    
6/7/2018,B,24,9000 43000 101622
6/7/2018,B,24,9000 43000 101656
6/7/2018,B,24,9000 43000 101694
6/7/2018,B,24,9000 43000 109218
6/7/2018,B,24,9000 43000 109236
6/7/2018,B,24,9000 43000 109274
6/7/2018,B,24,9000 43000 109285
6/7/2018,B,24,9000 43000 109287
6/7/2018,B,24,9000 43000 109301
6/7/2018,B,24,9000 43000 109346
6/7/2018,B,24,9000 43000 109403
6/7/2018,B,24,9000 43000 109476
6/7/2018,B,24,9000 43000 109480
6/7/2018,B,24,9000 43000 109486
6/7/2018,B,24,9000 43000 162154
6/7/2018,B,24,9000 43000 162198
6/7/2018,B,24,9000 43000 162305
6/7/2018,B,24,9000 43000 162310
6/7/2018,B,24,9000 43000 162329
6/7/2018,B,24,9000 43000 162332
6/7/2018,B,24,9000 43000 162338
6/7/2018,B,24,9000 43000 162355
6/7/2018,B,24,9000 43000 162358
6/7/2018,B,24,9000 43000 162360
6/7/2018,B,24,9000 43000 162366
6/7/2018,B,24,9000 43000 162371
6/7/2018,B,24,9000 43000 162381
6/7/2018,B,24,9000 43000 162382
6/7/2018,B,24,9000 43000 162383
6/7/2018,B,24,9000 43000 162387
6/7/2018,B,24,9000 43000 162394
6/7/2018,B,24,9000 670000 61967
6/7/2018,B,24,9000 670000 63240
6/7/2018,B,24,9000 670000 63257
6/7/2018,B,24,9000 670000 63288
6/7/2018,B,24,9000 670000 63297
6/7/2018,B,24,9000 670000 63443
6/7/2018,B,24,9000 670000 63444
6/7/2018,B,24,9000 670000 63489
6/7/2018,B,24,9000 670000 63492
6/7/2018,B,24,982000362130094    
6/12/2018,B,25,1380348533    
6/12/2018,B,25,9000 43000 101622
6/12/2018,B,25,9000 43000 101656
6/12/2018,B,25,9000 43000 101694
6/12/2018,B,25,9000 43000 109218
6/12/2018,B,25,9000 43000 109288
6/12/2018,B,25,9000 43000 109346
6/12/2018,B,25,9000 43000 109476
6/12/2018,B,25,9000 43000 109486
6/12/2018,B,25,9000 43000 162244
6/12/2018,B,25,9000 43000 162314
6/12/2018,B,25,9000 43000 162355
6/12/2018,B,25,9000 43000 162358
6/12/2018,B,25,9000 43000 162360
6/12/2018,B,25,9000 43000 162366
6/12/2018,B,25,9000 43000 162394
6/12/2018,B,25,9000 670000 63231
6/12/2018,B,25,9000 670000 63257
6/12/2018,B,25,9000 670000 63475
6/12/2018,B,25,9000 670000 63492
5/25/2019,B,28,9000 43000 109274
5/25/2019,B,28,9000 43000 109346
5/25/2019,B,28,9000 43000 109403
5/25/2019,B,28,9000 43000 109445
5/25/2019,B,28,9000 43000 162198
5/25/2019,B,28,9000 43000 162205
5/25/2019,B,28,9000 43000 162215
5/25/2019,B,28,9000 43000 162305
5/25/2019,B,28,9000 43000 162310
5/25/2019,B,28,9000 43000 162319
5/25/2019,B,28,9000 43000 162329
5/25/2019,B,28,9000 43000 162332
5/25/2019,B,28,9000 43000 162359
5/25/2019,B,28,9000 43000 162371
5/25/2019,B,28,9000 43000 162383
5/25/2019,B,28,9000 670000 63341
5/25/2019,B,28,9000 670000 63390
5/25/2019,B,28,9000 670000 63488
5/25/2019,B,28,982000362130094    
6/7/2019,B,29,9000 43000 101622
6/7/2019,B,29,9000 43000 109215
6/7/2019,B,29,9000 43000 109346
6/7/2019,B,29,9000 43000 162198
6/7/2019,B,29,9000 43000 162244
6/7/2019,B,29,9000 43000 162314
6/7/2019,B,29,9000 43000 162353
6/7/2019,B,29,9000 43000 162383
6/7/2019,B,29,9000 43000 162394
6/7/2019,B,29,9000 670000 61991
6/7/2019,B,29,9000 670000 63257
6/7/2019,B,29,9000 670000 63488
6/11/2019,B,30,1380348533    
6/11/2019,B,30,9000 43000 101622
6/11/2019,B,30,9000 43000 109236
6/11/2019,B,30,9000 43000 109476
6/11/2019,B,30,9000 43000 109480
6/11/2019,B,30,9000 43000 162003
6/11/2019,B,30,9000 43000 162198
6/11/2019,B,30,9000 43000 162244
6/11/2019,B,30,9000 43000 162314
6/11/2019,B,30,9000 43000 162353
6/11/2019,B,30,9000 43000 162383
6/11/2019,B,30,9000 43000 162387
6/11/2019,B,30,9000 43000 162394
6/11/2019,B,30,9000 670000 61967
6/11/2019,B,30,9000 670000 61991
6/16/2019,B,31,9000 43000 109285
6/16/2019,B,31,9000 43000 162327
6/19/2019,B,32,9000 43000 109285
6/19/2019,B,32,9000 43000 109288
6/19/2019,B,32,9000 43000 109404
6/19/2019,B,32,9000 43000 162003
6/19/2019,B,32,9000 43000 162118
6/19/2019,B,32,9000 43000 162310
6/19/2019,B,32,9000 670000 63431
5/29/2020,B,33,9000 670000 63444
5/29/2020,B,33,9000 670000 63380
5/29/2020,B,33,9000 670000 63443
5/29/2020,B,33,9000 43000 162310
5/29/2020,B,33,9000 43000 162154
5/29/2020,B,33,982000362130094    
5/29/2020,B,33,9000 43000 162116
5/29/2020,B,33,9000 43000 162319
5/29/2020,B,33,9000 43000 162369
5/29/2020,B,33,9000 43000 162337
5/29/2020,B,33,9000 43000 109285
5/29/2020,B,33,9000 43000 162314
5/29/2020,B,33,9000 43000 162358
5/29/2020,B,33,9000 43000 162182
5/29/2020,B,33,9000 43000 162124
5/29/2020,B,33,9000 43000 162186
5/29/2020,B,33,9000 43000 162123
5/29/2020,B,33,9000 43000 162115
5/29/2020,B,33,9000 43000 162663
5/29/2020,B,33,9000 670000 63488
5/29/2020,B,33,9000 43000 109404
5/29/2020,B,33,9000 670000 61967
5/29/2020,B,33,9000 43000 109346
5/29/2020,B,33,9000 43000 162305
5/29/2020,B,33,9000 43000 162148
5/29/2020,B,33,9000 43000 109218
5/29/2020,B,33,9000 43000 162363
5/29/2020,B,33,1380348533    
5/29/2020,B,33,9000 43000 101622
5/29/2020,B,33,9000 670000 63489
5/29/2020,B,33,9000 43000 162147
5/29/2020,B,33,9000 43000 109301
5/29/2020,B,33,9000 43000 162371
5/29/2020,B,33,9000 43000 162381
5/29/2020,B,33,9000 43000 162368
5/29/2020,B,33,9000 43000 162633
5/29/2020,B,33,9000 43000 162668
5/29/2020,B,33,9000 43000 162631
5/29/2020,B,33,9000 43000 162699
5/29/2020,B,33,9000 43000 162678
5/29/2020,B,33,9000 43000 162609
5/29/2020,B,33,9000 43000 162651
5/29/2020,B,33,9000 43000 162109
6/4/2020,B,34,9000 43000 162124
6/4/2020,B,34,9000 43000 162314
6/4/2020,B,34,9000 43000 162319
6/4/2020,B,34,9000 43000 162310
6/4/2020,B,34,9000 670000 61991
6/4/2020,B,34,9000 43000 109285
6/4/2020,B,34,9000 670000 63443
6/4/2020,B,34,9000 670000 63257
6/4/2020,B,34,9000 43000 162360
6/4/2020,B,34,1380348533    
6/4/2020,B,34,9000 43000 162699
6/4/2020,B,34,9000 43000 162154
6/4/2020,B,34,9000 670000 63444
6/4/2020,B,34,9000 670000 63380
6/4/2020,B,34,9000 670000 63489
6/4/2020,B,34,9000 43000 162382
6/10/2020,B,35,9000 43000 162310
6/10/2020,B,35,9000 43000 162124
6/10/2020,B,35,9000 43000 109285
6/10/2020,B,35,9000 43000 162371
6/10/2020,B,35,9000 670000 63489
6/10/2020,B,35,9000 43000 162699
6/10/2020,B,35,1380348533    
6/10/2020,B,35,9000 43000 162314
6/10/2020,B,35,9000 43000 162154
6/10/2020,B,35,9000 670000 63257
6/10/2020,B,35,9000 670000 63443
6/10/2020,B,35,9000 43000 162305
6/10/2020,B,35,9000 670000 63488
6/10/2020,B,35,9000 43000 162368
6/10/2020,B,35,9000 670000 63202
6/10/2020,B,35,9000 43000 162577
